local/mean_episode_return	local/mean_episode_step	local/SPS	local/env_act_steps	local/env_train_steps	local/optimizer_steps	local/running_reward	local/running_step	local/steps_done	local/episodes_done	local/unclipped_grad_norm	local/model_version	local/virtual_batch_size	local/num_gradients
		0.0	256	0	0	0.0	1.0	256	0		0		
		3576.189823055703	38528	35840	56	12.19272575250836	76.25083612040133	38528	0	0.7431033744277167	56	32.0	1.0
41.0	258.1	4017.9718379971355	77696	76160	118	32.334303513071895	224.90116932189542	77696	10	0.2071624353768364	118	32.0	1.0
56.76470588235294	394.47058823529414	3771.2684531257432	118016	113920	177	49.70114087301587	360.8940228174603	118016	29	0.1846777580804744	177	32.0	1.0
89.70588235294117	528.6470588235294	3958.9694090071357	157696	153600	240	67.77696572580645	485.51673387096776	157696	48	0.254804926850493	240	32.0	1.0
100.3125	672.75	4091.7911456728516	196224	194560	304	81.46010693521595	570.3551183554817	196224	82	0.24356566579081118	304	32.0	1.0
120.95911949685534	813.7672955974842	3770.1990424346086	235904	232320	362	85.76411290322581	582.3128780241935	235904	142	0.23595249023416948	362	32.0	1.0
132.4404761904762	887.452380952381	3900.2935018851367	275200	271360	424	82.95793464983713	557.7010891693811	275200	187	0.17766214696870697	424	32.0	1.0
148.3695652173913	941.6739130434783	4092.3912681712013	313472	312320	487	87.44421509197325	592.6356344063545	313472	211	0.2302001737176426	487	32.0	1.0
164.0909090909091	1055.5	3758.1169963162715	353664	350080	546	95.29446158439491	629.4553393710191	353664	246	0.21899304362171787	546	32.0	1.0
154.41666666666666	986.1666666666666	3898.280983834784	393472	389120	608	102.58000904340837	654.5217041800643	393472	281	0.23366899836447932	608	32.0	1.0
171.52380952380955	1127.0380952380954	4091.068152451696	431872	430080	672	103.88671875	637.934921875	431872	318	0.25449095969088376	672	32.0	1.0
219.375	1118.4375	3897.109844264715	471808	469120	732	109.20748197115384	663.038336338141	471808	350	0.24984907458225886	732	32.0	1.0
168.88888888888889	1026.8472222222222	3767.4095993218434	510848	506880	792	110.75973360655738	659.7265112704918	510848	387	0.25242693424224855	792	32.0	1.0
194.76190476190476	1014.4761904761905	4095.8989282753287	549120	547840	856	111.80628135451505	654.5398986204013	549120	431	0.2509050233056769	856	32.0	1.0
201.66666666666666	1128.6041666666667	3765.7585793640737	589184	585600	914	115.03881289936102	651.4060503194888	589184	456	0.2606717913315214	914	32.0	1.0
251.8	1187.32	3897.1722662534453	629120	624640	976	132.4549278846154	716.6124549278846	629120	481	0.298834832685609	976	32.0	1.0
230.6818181818182	1148.6818181818182	4095.62581543625	668032	665600	1040	144.14936266447367	745.0859118009869	668032	504	0.3773779807379469	1040	32.0	1.0
383.42105263157896	1505.2631578947369	4027.9015183210636	707456	705920	1102	161.3260957792208	797.4976917613636	707456	524	0.36122863535438815	1102	32.0	1.0
257.85714285714283	1245.857142857143	3838.390353967287	748032	744320	1163	181.40686612776025	857.3856466876972	748032	538	0.3565961179308227	1163	32.0	1.0
414.11764705882354	1473.1176470588234	3901.718952883633	787328	783360	1224	208.0004326140065	938.9754682410423	787328	555	0.3870574401416739	1224	32.0	1.0
491.6666666666667	1645.857142857143	4095.7529445898576	826496	824320	1288	217.12252348856208	964.6812704248366	826496	576	0.47243830852676183	1288	32.0	1.0
556.3461538461538	1728.0384615384614	3903.8830036893933	865920	863360	1348	212.4784395292208	952.674411525974	865920	602	0.36041862138857444	1348	32.0	1.0
462.36842105263156	1592.1315789473683	3773.0216518909347	905984	901120	1408	218.37809504792332	956.2173272763579	905984	623	0.42145857426027455	1408	32.0	1.0
601.7647058823529	1624.4705882352941	4094.5297271675854	944640	942080	1472	230.43951779801324	997.2707729718543	944640	640	0.3655948865925893	1472	32.0	1.0
537.3684210526316	1853.9473684210527	4027.679728722686	984064	982400	1534	254.32350852272728	1028.0861911525974	984064	660	0.39928005575653047	1534	32.0	1.0
657.0	1798.075	3774.9924182862587	1024256	1020160	1593	261.2704020700637	1016.9983330015923	1024256	682	0.3045725084967532	1593	32.0	1.0
612.2727272727273	1686.159090909091	3958.550283262452	1063680	1059840	1656	277.95796976461037	1034.0894886363637	1063680	705	0.47087412374833276	1656	32.0	1.0
777.2222222222222	2039.2777777777778	4093.6121350646854	1102848	1100800	1720	287.43566176470586	1035.525199142157	1102848	723	0.4490397482877597	1720	32.0	1.0
786.9444444444445	1868.0555555555557	3830.700219872272	1142272	1139200	1779	305.09461241883116	1057.2806158685064	1142272	741	0.602526670795376	1779	32.0	1.0
757.3684210526316	1891.2631578947369	3833.841709673266	1182336	1177600	1840	325.96820087859425	1091.4222743610223	1182336	760	0.47983607674231293	1840	32.0	1.0
653.9583333333334	1714.3541666666667	4095.07306137932	1220992	1218560	1904	329.3991877069536	1076.1869050082782	1220992	785	0.5859484100947157	1904	32.0	1.0
1093.0263157894738	2104.1052631578946	3903.31208412824	1260160	1257600	1964	334.0211397058824	1066.7329452614379	1260160	805	0.5535643803576629	1964	32.0	1.0
806.4583333333334	1897.8333333333333	3772.9715866699976	1300480	1295360	2024	325.43105158730157	1039.2937003968254	1300480	829	0.5326452188193798	2024	32.0	1.0
813.4375	1974.6875	4095.720233953708	1339392	1336320	2088	342.2300318667763	1060.533048930921	1339392	845	0.43177492276299745	2088	32.0	1.0
855.5882352941177	1927.9411764705883	4029.219905279665	1378176	1376640	2150	346.56211324257424	1057.9516295379537	1378176	864	0.4378932055927092	2150	32.0	1.0
1018.2692307692307	1973.5384615384614	3770.605207002825	1418496	1414400	2209	335.4714781746032	1043.799007936508	1418496	891	0.4573886717780162	2209	32.0	1.0
788.7	1859.52	3965.984340472559	1458304	1454080	2272	309.36080687299034	1000.3284013263666	1458304	919	0.4510275493302042	2272	32.0	1.0
884.75	2022.425	4091.477752277426	1497344	1495040	2336	289.94979508196724	957.6074282786885	1497344	940	0.490422582894098	2336	32.0	1.0
742.5	1665.7777777777778	3967.956482410862	1536896	1534720	2398	284.82731593851133	957.3306280339806	1536896	959	0.4859456462004492	2398	32.0	1.0
887.7083333333334	2028.8333333333333	3708.2477268749167	1576960	1571840	2456	291.24163837859425	971.7210962460064	1576960	983	0.46891602758189727	2456	32.0	1.0
804.7222222222222	1780.3333333333333	4088.9519921963733	1616256	1612800	2520	285.09441164495115	965.732542752443	1616256	1002	0.4778733163839206	2520	32.0	1.0
796.1111111111111	1982.888888888889	3967.0841561345137	1654656	1652480	2582	290.739453125	969.5218489583333	1654656	1020	0.4361533010678907	2582	32.0	1.0
799.3478260869565	1805.7391304347825	3709.5623379431154	1694720	1689600	2640	286.7737869408946	963.1744708466454	1694720	1045	0.4628602683801076	2640	32.0	1.0
858.5714285714286	1927.7857142857142	4085.783748236179	1734272	1730560	2704	296.9848553802589	986.3489583333334	1734272	1059	0.41323080810252577	2704	32.0	1.0
735.9090909090909	1788.7045454545455	4091.1108233923305	1772544	1771520	2767	301.9549540133779	1002.9144283026756	1772544	1082	0.4828335131917681	2767	32.0	1.0
821.8421052631579	1805.0	3833.4061784232017	1812992	1809920	2827	306.1968453322785	1010.0419303797469	1812992	1101	0.44663437170286974	2827	32.0	1.0
796.7307692307693	1799.4615384615386	3833.9438315721277	1852928	1848320	2888	296.1335637019231	996.5909955929487	1852928	1128	0.5008342903657038	2888	32.0	1.0
812.0588235294117	1961.5294117647059	4095.7986427116093	1891840	1889280	2952	296.73172800164474	980.567048725329	1891840	1146	0.4043566803447902	2952	32.0	1.0
788.4090909090909	1815.4318181818182	4018.403279898645	1931136	1929600	3014	301.8576954397394	983.0156758957655	1931136	1170	0.4387007645301281	3014	32.0	1.0
903.0952380952381	1973.047619047619	3759.0443002898255	1971456	1967360	3073	308.3618551587302	996.9712549603174	1971456	1191	0.3696284931847605	3073	32.0	1.0
843.888888888889	1886.5833333333333	3966.687796755314	2010624	2007040	3136	291.36463439542484	960.5594362745098	2010624	1217	0.46706724048606935	3136	32.0	1.0
764.5833333333334	1809.375	4095.648370032776	2049920	2048000	3200	283.83575936482083	938.2339678338762	2049920	1242	0.4181986554758623	3200	32.0	1.0
832.6315789473684	1949.6315789473683	3839.880435851831	2089600	2086400	3259	267.9406502016129	917.8638860887097	2089600	1261	0.4029899040016077	3259	32.0	1.0
937.3076923076923	1840.2307692307693	3833.2695078935785	2129664	2124800	3320	277.19948083067095	963.2890125798722	2129664	1274	0.4855435258540951	3320	32.0	1.0
854.4444444444445	1769.0	4086.5329668809673	2168832	2165760	3384	302.9402828839869	1027.5309691584966	2168832	1292	0.4226093370234594	3384	32.0	1.0
831.6666666666666	1975.8095238095239	4022.7071075493864	2207616	2206080	3446	289.65539913366337	1001.0106487211222	2207616	1314	0.40834902575419796	3446	32.0	1.0
736.0	1802.4	3709.300825822236	2247808	2243200	3504	293.3445710589172	990.3660429936306	2247808	1341	0.47169235451468106	3504	32.0	1.0
800.125	1841.525	4026.275021171864	2286976	2283520	3568	303.05261948529414	990.0644658905229	2286976	1362	0.5312665934907272	3568	32.0	1.0
797.1428571428571	1807.952380952381	4029.2662727755455	2325376	2323840	3630	304.26263020833335	992.1175260416667	2325376	1383	0.5108153245622112	3630	32.0	1.0
794.0384615384615	1802.3076923076924	3710.232415577696	2365568	2360960	3688	295.65809116242036	971.6582902070064	2365568	1409	0.4102398247040551	3688	32.0	1.0
705.1	1695.74	4028.831055513562	2404736	2401280	3752	287.8042024101307	949.2937091503268	2404736	1436	0.5246311891824007	3752	32.0	1.0
773.125	1882.375	4083.8478792639926	2443264	2442240	3815	290.86339804817277	943.2453021179402	2443264	1453	0.46694835109843147	3815	32.0	1.0
880.925925925926	1884.3703703703704	3710.9206020511383	2483584	2479360	3874	289.0735367063492	925.2812251984127	2483584	1480	0.42656250777891125	3874	32.0	1.0
807.6315789473684	1829.578947368421	3957.978283603264	2523264	2519040	3936	291.2903225806452	935.8124747983871	2523264	1499	0.45796497803061237	3936	32.0	1.0
771.4473684210526	1859.5	4093.381265175618	2561920	2560000	4000	285.6534561258278	939.8470095198676	2561920	1520	0.41760947997681797	4000	32.0	1.0
830.0	1885.88	3771.3538561712244	2601344	2597760	4058	276.84240564123377	923.788479099026	2601344	1545	0.48108267462972937	4058	32.0	1.0
985.0	1987.076923076923	3901.6601968066625	2641152	2636800	4120	272.6400472266881	933.8089579983923	2641152	1558	0.4621735974665611	4120	32.0	1.0
843.2352941176471	1745.9117647058824	4092.1716479469824	2679296	2677760	4184	293.2406145134228	988.0135801174497	2679296	1577	0.4527639254229143	4184	32.0	1.0
927.2222222222222	1870.388888888889	3772.1216694147147	2719232	2715520	4242	285.4775140224359	988.5250651041666	2719232	1595	0.45193138615838413	4242	32.0	1.0
746.3461538461538	1714.5384615384614	3895.8481987603236	2758784	2754560	4304	283.9872825647249	993.8120449029126	2758784	1624	0.4914529544691886	4304	32.0	1.0
776.4285714285714	1901.2857142857142	4086.7562597664823	2797952	2795520	4368	280.4781964869281	973.3199805964052	2797952	1639	0.47477649326901883	4368	32.0	1.0
730.0	1808.55	3962.1576108513277	2837248	2835200	4429	285.9983204397394	964.7657013436482	2837248	1671	0.43876044195695	4429	32.0	1.0
657.6190476190476	1630.0238095238096	3770.407544275654	2877568	2872960	4488	284.86495535714283	942.6441716269841	2877568	1693	0.47848095706963945	4488	32.0	1.0
816.3461538461538	1793.423076923077	4022.4365207603755	2916608	2913280	4552	279.81582991803276	934.1992827868852	2916608	1719	0.4383461239049211	4552	32.0	1.0
920.0	2039.857142857143	4095.1535929084557	2955776	2954240	4616	272.77050142973854	936.0950265522875	2955776	1733	0.41365651437081397	4616	32.0	1.0
902.1875	1955.84375	3764.21689859666	2995584	2992000	4674	284.8048131028939	972.4518187299035	2995584	1750	0.3897007118653634	4674	32.0	1.0
708.5714285714286	1740.6785714285713	3893.7070250485117	3035264	3031040	4736	284.01058467741933	980.6422883064516	3035264	1778	0.42709303394921366	4736	32.0	1.0
662.8571428571429	1587.7619047619048	4091.561650467563	3074432	3072000	4800	269.7192861519608	941.5564746732026	3074432	1801	0.5042813819600269	4800	32.0	1.0
779.1176470588235	1861.9411764705883	4027.192203635868	3113856	3112320	4862	274.70703125	949.2383573457793	3113856	1818	0.4316064308006917	4862	32.0	1.0
775.9	1902.72	3708.7662503590136	3154048	3149440	4920	284.8749751194268	968.0682474124204	3154048	1845	0.4917993355413963	4920	32.0	1.0
699.4444444444445	1666.5740740740741	4030.286435651613	3192704	3189760	4984	272.22345819536423	933.8273747930464	3192704	1874	0.43406146054621786	4984	32.0	1.0
723.9473684210526	1759.6315789473683	4030.6278215726797	3231744	3230080	5046	265.218493852459	910.604943647541	3231744	1894	0.47639619186520576	5046	32.0	1.0
787.8571428571429	1815.5714285714287	3646.444591994396	3271424	3266560	5104	266.80808971774195	909.9535534274194	3271424	1915	0.45893078554293204	5104	32.0	1.0
799.7619047619048	1839.047619047619	4089.8715853865156	3310976	3307520	5168	275.02806432038835	939.9742111650486	3310976	1936	0.42641509731765836	5168	32.0	1.0
856.3157894736842	1886.6842105263158	4080.860075126403	3349504	3348480	5231	262.6066756644518	928.3563901578073	3349504	1956	0.4292104383782735	5231	32.0	1.0
762.5	1759.611111111111	3773.249613751382	3389824	3386240	5290	259.0280257936508	939.1383680555556	3389824	1974	0.356804679005833	5290	32.0	1.0
684.5652173913044	1680.2608695652175	3900.5179659319306	3429504	3425280	5352	262.4514868951613	955.2647177419354	3429504	1997	0.4195411493701319	5352	32.0	1.0
664.75	1748.0	4084.4754856378477	3468544	3466240	5416	277.87295081967216	977.1734375	3468544	2018	0.4561864312272519	5416	32.0	1.0
740.5263157894736	1826.421052631579	3897.8463284889804	3507840	3505280	5476	292.3139759771987	990.2806138029316	3507840	2038	0.40878253219028315	5476	32.0	1.0
787.2916666666666	1813.2916666666667	3775.727238332459	3548160	3543040	5536	287.17832341269843	981.2677579365079	3548160	2062	0.37135489446421466	5536	32.0	1.0
769.7826086956521	1846.304347826087	4095.98125008583	3586944	3584000	5600	278.0440387788779	958.0030167079208	3586944	2085	0.42544063029345125	5600	32.0	1.0
825.3125	1883.3125	4095.477312801947	3625984	3624960	5663	298.40394467213116	996.9057633196721	3625984	2101	0.40809381883295753	5663	32.0	1.0
742.2115384615385	1785.7692307692307	3647.126544329219	3666176	3661440	5720	290.6518710191083	978.5989749203821	3666176	2129	0.38502393689071923	5720	32.0	1.0
797.6086956521739	1907.3478260869565	4025.3768443725826	3705856	3701760	5784	277.5821572580645	941.2763608870968	3705856	2153	0.40108870167750865	5784	32.0	1.0
842.6470588235294	1834.235294117647	4093.623450016787	3745280	3742720	5848	276.554002637987	942.8511820211039	3745280	2170	0.3873616106575355	5848	32.0	1.0
751.5217391304348	1816.7826086956522	4020.068335843266	3784576	3783040	5910	273.30008143322476	946.7382176302932	3784576	2193	0.3726200759410858	5910	32.0	1.0
833.0555555555555	1927.9166666666667	3886.901098834321	3825152	3822080	5971	278.0674536671924	953.6997979100946	3825152	2212	0.421678145156532	5971	32.0	1.0
877.8947368421053	1927.842105263158	3828.96745740979	3865088	3860480	6032	280.0837590144231	967.1428786057693	3865088	2232	0.4057530275866634	6032	32.0	1.0
796.3636363636364	1771.0227272727273	4089.6379245534135	3904000	3901440	6096	278.6573550575658	969.4027035361842	3904000	2255	0.4390462897717953	6096	32.0	1.0
760.0	1722.7222222222222	4029.110374708614	3943424	3941760	6159	278.812398538961	967.8333502435065	3943424	2273	0.4893794481952985	6159	32.0	1.0
814.8958333333334	1897.0625	3710.3297649314004	3983616	3978880	6216	283.56787420382165	986.5648885350319	3983616	2299	0.37051518509785336	6216	32.0	1.0
778.3333333333334	1830.5555555555557	4026.0066378483625	4023424	4019200	6280	286.30903336012864	990.5565715434084	4023424	2318	0.41709121759049594	6280	32.0	1.0
740.5952380952381	1791.4285714285713	4091.2786905484218	4061952	4060160	6344	283.0357142857143	981.2948245431894	4061952	2341	0.37873911182396114	6344	32.0	1.0
692.25	1867.85	3821.7633822295766	4101632	4098560	6403	279.21207157258067	973.1804435483871	4101632	2361	0.43213278686596174	6403	32.0	1.0
852.7083333333334	1831.0416666666667	3838.771938279442	4142080	4136960	6464	267.7216426028481	946.3900316455696	4142080	2385	0.3643617263582886	6464	32.0	1.0
721.5909090909091	1749.0681818181818	4093.1005889988005	4180864	4177920	6528	277.0443997524753	967.2998917079208	4180864	2408	0.3811141700716689	6528	32.0	1.0
732.8	1724.44	4029.6472370341367	4219904	4218240	6591	270.38614241803276	949.7074026639344	4219904	2435	0.3509833854105737	6591	32.0	1.0
817.5	1911.6666666666667	3890.02493435957	4260352	4257280	6651	259.63805379746833	938.3394976265823	4260352	2454	0.3626887665440639	6651	32.0	1.0
753.2608695652174	1902.5652173913043	3832.8858241698354	4300800	4295680	6712	259.30379746835445	939.1846073971519	4300800	2477	0.37793331446706274	6712	32.0	1.0
768.9130434782609	1767.5724637681162	4092.7790972604184	4339456	4336640	6776	246.69171668046357	915.9945415976821	4339456	2503	0.3742489528376609	6776	32.0	1.0
683.75	1834.8125	4026.6389294210517	4378496	4376960	6838	244.32735655737704	923.7659323770491	4378496	2519	0.33943484266919477	6838	32.0	1.0
610.7142857142857	1731.5714285714287	3832.097625257935	4418944	4415360	6898	265.04227650316454	957.8894630142405	4418944	2534	0.3918150545408328	6898	32.0	1.0
777.8571428571429	1911.7619047619048	3900.135296268856	4458496	4454400	6960	293.00060679611653	1004.9081462378641	4458496	2555	0.3742990342359389	6960	32.0	1.0
769.3478260869565	1864.608695652174	4091.15739223832	4497024	4495360	7024	280.92854547342193	968.2441860465116	4497024	2579	0.39881605317350477	7024	32.0	1.0
638.3333333333334	1653.462962962963	3955.671347113132	4537088	4535040	7085	281.663338658147	964.1205571086261	4537088	2607	0.40901447600517116	7085	32.0	1.0
639.6153846153846	1771.4423076923076	3758.8507025138606	4577408	4572800	7144	273.32948908730157	919.409052579365	4577408	2634	0.4455697080593998	7144	32.0	1.0
820.5769230769231	1790.8461538461538	4027.837434734202	4616832	4613120	7208	267.3744419642857	904.868937702922	4616832	2660	0.36299039982259274	7208	32.0	1.0
780.5882352941177	1752.8235294117646	4089.9251364213487	4655744	4654080	7272	263.60184518914474	905.3405119243421	4655744	2677	0.3666678575100377	7272	32.0	1.0
689.4117647058823	1689.3529411764705	3762.608006091372	4695424	4691840	7330	277.26852318548384	942.7570564516129	4695424	2694	0.40326212423628777	7330	32.0	1.0
686.2037037037037	1686.4814814814815	3898.7362509627455	4735104	4730880	7392	282.8671875	949.8800151209678	4735104	2724	0.3821373405235429	7392	32.0	1.0
768.4375	1801.71875	4092.0657941544227	4774016	4771840	7456	272.04615542763156	929.0624743009869	4774016	2741	0.3661400801502168	7456	32.0	1.0
1080.5882352941176	2154.8823529411766	3900.6498134403378	4813440	4810880	7516	276.14727069805195	949.3301034902597	4813440	2759	0.4038275764634212	7516	32.0	1.0
652.6086956521739	1647.0217391304348	3775.2660637025015	4853760	4848640	7576	274.60057043650795	950.9166666666666	4853760	2784	0.3596632592380047	7576	32.0	1.0
633.2352941176471	1662.6470588235295	4086.1280495252004	4892800	4889600	7640	280.1767418032787	979.5483862704918	4892800	2801	0.4345630557509139	7640	32.0	1.0
656.5384615384615	1656.076923076923	4030.893458669588	4931456	4929920	7702	280.6405215231788	967.5707522764901	4931456	2827	0.38826797373833194	7702	32.0	1.0
790.3985507246376	1874.5362318840578	3710.804029253305	4971776	4967040	7761	280.8950892857143	958.3821924603175	4971776	2854	0.320827860195758	7761	32.0	1.0
693.4615384615385	1716.6153846153845	4027.822085674778	5010560	5007360	7824	268.9409292491749	932.6638304455446	5010560	2881	0.33453606553967036	7824	32.0	1.0
704.4	1791.28	4030.1994174269876	5049344	5047680	7886	253.07020936468646	900.0062654702971	5049344	2906	0.38332971798316123	7886	32.0	1.0
579.25	1612.1	3772.0085617066807	5089536	5085440	7945	254.3509902468153	896.7196208200637	5089536	2926	0.33998179031630693	7945	32.0	1.0
739.7222222222222	1789.0	3964.3063924429352	5129216	5125120	8008	277.65952620967744	945.9621723790323	5129216	2944	0.3535027593847305	8008	32.0	1.0
