local/mean_episode_return	local/mean_episode_step	local/SPS	local/env_act_steps	local/env_train_steps	local/optimizer_steps	local/running_reward	local/running_step	local/steps_done	local/episodes_done	local/unclipped_grad_norm	local/model_version	local/virtual_batch_size	local/num_gradients
		0.0	256	0	0	0.0	1.0	256	0		0		
		2559.801834188566	30336	25600	40	57.868351063829785	60.251063829787235	30336	0	8.39832865446806	40	32.0	1.0
		3064.454127733414	60928	56320	88	150.89925470711296	178.7489539748954	60928	0	2.396213430290421	88	32.0	1.0
		3067.3648411989207	91136	87040	136	177.94226694915255	297.5	91136	0	0.5836529947506884	136	32.0	1.0
250.0	429.27272727272725	3067.978708327555	121216	117760	184	185.01662234042553	401.86273271276593	121216	22	0.3922892240807414	184	32.0	1.0
235.83333333333337	540.2560975609756	3064.592174001852	150144	148480	232	172.5432107300885	419.19254701327435	150144	116	1.2727021755029757	232	32.0	1.0
274.4409282700422	632.3417721518987	2675.3565714625797	179456	175360	273	158.1836790393013	255.9565024563319	179456	218	2.2584443143228206	273	32.0	1.0
331.0810810810811	703.972972972973	2937.5355789310715	209920	204800	320	160.13950892857142	200.06551995798318	209920	256	2.252964694607765	320	32.0	1.0
279.35897435897436	446.1666666666667	3070.655642281551	239744	235520	368	184.16007242489272	265.8918320815451	239744	286	1.4400077937170863	368	32.0	1.0
294.44444444444446	475.8333333333333	3063.5827699939887	270080	266240	416	230.859375	332.7838871308017	270080	304	5.436234639336665	416	32.0	1.0
318.5576923076923	537.5192307692307	3064.5595199072304	299520	296960	464	249.0533288043478	388.2868546195652	299520	363	2.8019375378886857	464	32.0	1.0
317.2448979591837	612.4489795918367	3001.7245316741723	328576	327040	510	215.7165473568282	367.0625	328576	415	1.7910120869460313	510	32.0	1.0
314.3103448275862	707.7068965517242	2623.546698500537	358400	353280	552	176.6429721030043	332.1622183476395	358400	482	0.856602865315619	552	32.0	1.0
248.37209302325581	683.7906976744187	3068.8390468477746	387328	384000	600	146.06436670353983	279.3245644358407	387328	529	0.8434515399858356	600	32.0	1.0
202.1875	675.4375	3067.800767477455	416896	414720	648	142.90821158008657	312.09117965367966	416896	546	0.5695290989242494	648	32.0	1.0
202.8125	709.1875	3070.331497530384	447232	445440	696	146.98707805907173	389.7324960443038	447232	563	0.7908392501218865	696	32.0	1.0
211.58045977011494	657.4195402298851	2878.2671946303462	476800	474240	740	174.69257305194805	397.86295995671	476800	624	3.81355431066318	740	32.0	1.0
272.3880597014925	637.2014925373135	2745.5702410476943	506752	501760	784	188.33433493589743	326.8471888354701	506752	704	6.145106808028438	784	32.0	1.0
341.76282051282055	650.2884615384615	3068.10377598943	535552	532480	832	204.37152777777777	262.9692013888889	535552	767	3.2774156276136637	832	32.0	1.0
334.02777777777777	604.0833333333334	3064.5337907201692	564864	563200	880	184.64280840611355	262.2760985262009	564864	808	0.8751642409091195	880	32.0	1.0
298.625	528.725	2942.40746898762	594816	592640	926	157.17681623931625	281.7682291666667	594816	852	0.7578242246223532	926	32.0	1.0
236.0	553.6666666666666	2935.041424911023	625152	622080	971	146.74116561181435	333.93581882911394	625152	867	0.6236700137456258	971	32.0	1.0
191.75925925925927	587.6141975308642	2810.2769380821414	654720	650240	1016	141.5817775974026	378.6862486471861	654720	926	0.6051399302151468	1016	32.0	1.0
174.16666666666666	650.3055555555555	3067.78667041899	684032	680960	1064	139.08262827510916	367.9267535480349	684032	967	0.9223234029486775	1064	32.0	1.0
180.0	687.95	3070.196957315145	712832	711680	1112	140.2704861111111	353.2023263888889	712832	1020	1.3340117235978444	1112	32.0	1.0
201.1	683.36	2806.897517689144	742912	739840	1155	139.66323138297872	319.3823470744681	742912	1076	1.754919404207274	1155	32.0	1.0
190.8	691.56	2814.525534401717	773120	768000	1200	143.26006355932202	332.849311440678	773120	1103	0.7556992097033395	1200	32.0	1.0
198.46153846153845	730.1923076923077	3067.999600930812	802688	798720	1248	166.27367424242425	381.6112351190476	802688	1129	5.9630032653609915	1248	32.0	1.0
229.6341463414634	701.979674796748	3068.247777146502	832384	829440	1296	182.33600484913794	377.99740705818965	832384	1178	2.2652769399185977	1296	32.0	1.0
231.42857142857142	685.2755102040817	3057.055768808996	861696	860160	1344	174.06625272925766	382.2683883733624	861696	1239	1.2193613667041063	1344	32.0	1.0
234.16666666666666	639.3560606060606	2741.6706514434245	891264	887680	1386	133.29714556277057	288.3431750541126	891264	1312	1.0166260163698877	1386	32.0	1.0
191.07142857142858	617.1785714285714	2876.4324261845936	920192	916480	1432	107.77482024336283	256.0387168141593	920192	1359	0.909807606883671	1432	32.0	1.0
123.88888888888889	534.4074074074074	3070.0181738835317	948992	947200	1480	99.37534722222222	255.12399305555556	948992	1417	0.5973714040592313	1480	32.0	1.0
123.19444444444444	519.3125	2878.6436215902927	978688	976000	1525	98.39372306034483	269.9116042564655	978688	1458	0.5123788292209307	1525	32.0	1.0
104.04761904761904	501.60952380952375	2751.4961860010985	1008000	1003520	1568	93.73942412663756	258.5928971069869	1008000	1541	0.6532399564288384	1568	32.0	1.0
107.75	512.0375	3068.6517246680396	1037184	1034240	1616	98.35629111842105	250.4608004385965	1037184	1583	0.4893439185495178	1616	32.0	1.0
173.13333333333335	532.4133333333334	3066.4561409303997	1066624	1064960	1664	156.13960597826087	267.81677989130435	1066624	1640	18.526326856265467	1664	32.0	1.0
245.15151515151516	543.4343434343435	2941.330904113258	1096576	1094400	1709	197.28165064102564	276.7213875534188	1096576	1678	1.781877715057797	1709	32.0	1.0
304.8809523809524	539.1190476190476	2815.2864296428315	1126784	1122560	1753	224.68551377118644	312.60911016949154	1126784	1723	2.365491582588716	1753	32.0	1.0
